"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1903037","regulation of leukocyte cell-cell adhesion","136/3774","395/18805",0.344303797468354,1.71558900672825,7.20223761446855,1.14941242309872e-11,6.54538128935491e-09,5.29609647580895e-09,"ARID1A/AKT1/SMARCA4/KLHL25/ZMIZ1/EFNB1/BRD4/SART1/ITPKB/BAD/RPS3/PTPN6/DHPS/CD86/DUSP22/ACTB/SYK/SHB/LGALS3/SLC4A2/SRC/SMAD7/PRKCZ/RELA/SIRPA/HLA-E/GPNMB/HLX/NCK2/IL4I1/ANXA1/IRF1/LAPTM5/STAT5A/SCRIB/NOD2/KLF4/THY1/ERBB2/HLA-A/SKAP1/WNT10B/DTX1/IL2RA/RASGRP1/SOX13/VSIR/CEBPB/ICOSLG/ZBTB7B/SFTPD/FLOT2/PYCARD/CSK/CCL2/CD81/HAVCR2/FCHO1/AIF1/RHOH/ICOS/RUNX3/IGFBP2/TNFRSF14/CCDC88B/PIK3R6/KLRK1/SOX12/NRARP/SOCS1/CCR7/TGFB1/CD300A/HLA-DRB5/CORO1A/EGR3/LILRB4/HLA-DPA1/TESPA1/CTSG/LGALS9B/HLA-DPB1/LCK/HLA-DQA1/IL12RB1/CHST2/HLA-DMB/CD4/HLA-DQB1/HLA-DRA/ITGB2/SLAMF1/HLA-DMA/CTLA4/LGALS9/SASH3/HLA-DRB1/CRTAM/RASAL3/LGALS9C/SPN/LAX1/TBX21/MDK/CDKN2A/IDO1/IL36B/FUT7/IL12B/CD74/TIGIT/TMIGD2/CD5/SIRPB1/TNFAIP8L2/HLA-DOA/ASCL2/FOXP3/IGF2/ZAP70/CD6/PDCD1/LAG3/CD40LG/CD3E/IL2RG/LEP/PLA2G2F/SIRPG/FOXJ1/HLA-DQA2/ADORA2A/HLA-DQB2/HLA-G/CD27/PLA2G2D",136
"GO:0019882","antigen processing and presentation","56/3774","117/18805",0.478632478632479,2.38491885550709,7.52953190896852,1.27921077819941e-11,6.67748026220095e-09,5.40298236581595e-09,"DNM2/PSMB8/MFSD6/RAB35/TAPBPL/CTSF/RAB5B/ACE/HLA-E/TAP2/CD68/LGMN/CTSS/FCGR2B/NOD2/PSME1/UNC93B1/HLA-A/TREM2/TAPBP/HLA-F/PYCARD/CLEC4A/RAB33A/FCER1G/HLA-C/HLA-B/RELB/TREX1/TAP1/CCR7/CTSD/IFI30/HLA-DRB5/RAET1L/HLA-DPA1/HLA-DPB1/HLA-DQA1/HLA-DMB/HLA-DQB1/HLA-DRA/HLA-DMA/WAS/HLA-DRB1/CD1C/CD8A/CD74/HLA-DOA/FCER2/CD1E/CD1A/HLA-H/CD1B/HLA-DQA2/HLA-DQB2/HLA-G",56
"GO:0001909","leukocyte mediated cytotoxicity","67/3774","153/18805",0.437908496732026,2.18200033943979,7.35584797598435,2.12689922674534e-11,1.0248382120256e-08,8.29232370589377e-09,"GFER/TUSC2/GRB2/HPRT1/ARRB2/PTPN6/PLEKHM2/HLA-E/UNC13D/TAP2/MYD88/EMP2/LAMP1/FCGR2B/RIPK3/HLA-A/RASGRP1/STXBP2/HLA-F/NECTIN2/HAVCR2/SLAMF7/HLA-C/HLA-B/FCGR3A/PIK3R6/KLRK1/NECTIN4/TGFB1/CORO1A/RAET1L/TYROBP/CTSG/SPI1/CX3CR1/IL12RB1/HLA-DRA/SLAMF6/NCR1/SH2D1A/LGALS9/HLA-DRB1/CRTAM/DNASE1L3/NOS2/HCST/CD1C/PRF1/IL12B/KLRC1/TIGIT/SCNN1B/LAG3/CD1E/KLRB1/POMC/CD1A/NCR3/CD2/HLA-H/GZMM/GZMB/LEP/KIR2DL4/NKG7/CD1B/HLA-G",67
"GO:0050867","positive regulation of cell activation","134/3774","392/18805",0.341836734693878,1.7032961833382,7.0510070560867,2.87775552168002e-11,1.24947089895534e-08,1.01099051866471e-08,"ARID1A/AKT1/SMARCA4/KLHL25/TCF3/MAD2L2/ZMIZ1/EFNB1/BRD4/SART1/ITPKB/BAD/RPS3/PTPN6/CD320/DHPS/CD86/ACTB/IL16/SYK/SHB/IL15RA/SRC/DDRGK1/PRKCZ/TNIP2/AKIRIN2/SIRPA/BST1/HLA-E/HLX/NCK2/IL4I1/MYD88/ANXA1/CDKN1A/KMT5C/SPHK2/NOD2/MIF/HMCES/THY1/PLEK/CD40/BTK/HLA-A/TREM2/WNT10B/IL2RA/RASGRP1/SOX13/VSIR/ICOSLG/ZBTB7B/NECTIN2/FLOT2/PYCARD/CSK/WNT3A/CCL2/GAS6/CD81/HAVCR2/FCHO1/CD38/TNFSF13/AIF1/RHOH/ICOS/BLOC1S3/RUNX3/IGFBP2/FCGR3A/TNFRSF14/CCDC88B/PIK3R6/KLRK1/SOX12/SOCS1/CCR7/TGFB1/CCL3/TLR9/TICAM1/HLA-DRB5/CORO1A/TYROBP/EGR3/LILRB4/HLA-DPA1/TESPA1/HLA-DPB1/LCK/HLA-DQA1/SPI1/IL12RB1/HLA-DMB/CD4/HLA-DQB1/HLA-DRA/SLAMF1/HLA-DMA/LGALS9/SASH3/HLA-DRB1/RASAL3/FCRL3/SPN/CEBPA/TBX21/MDK/IL36B/IL12B/CD74/TNFRSF4/TMIGD2/CD5/SIRPB1/HLA-DOA/FOXP3/IGF2/ZAP70/CD6/CD40LG/HAMP/CD3E/CD2/IL2RG/LEP/SIRPG/HLA-DQA2/HLA-DQB2/HLA-G/CD27",134
"GO:0002478","antigen processing and presentation of exogenous peptide antigen","28/3774","41/18805",0.682926829268293,3.40287202554061,7.71777279852252,2.9920280147398e-11,1.24947089895534e-08,1.01099051866471e-08,"DNM2/MFSD6/CTSF/HLA-E/TAP2/LGMN/CTSS/FCGR2B/UNC93B1/HLA-A/HLA-F/CLEC4A/FCER1G/CTSD/IFI30/HLA-DRB5/HLA-DPA1/HLA-DPB1/HLA-DQA1/HLA-DMB/HLA-DQB1/HLA-DRA/HLA-DMA/HLA-DRB1/CD74/HLA-DOA/HLA-DQA2/HLA-DQB2",28
"GO:0070661","leukocyte proliferation","121/3774","344/18805",0.351744186046512,1.7526628030219,7.05966666317339,3.28137500134241e-11,1.28465831302556e-08,1.03946188364893e-08,"TCF3/LMBR1L/EFNB1/HPRT1/RPS3/PTPN6/CD320/DHPS/CD86/GSTP1/SYK/SHB/LGALS3/SLC4A2/CSF2RA/TP53/SH2D2A/BST1/ACE/HLA-E/GPNMB/CSF1R/NCK2/IL4I1/MYD88/EMP2/JUNB/ANXA1/CD151/IRF1/CDKN1A/FCGR2B/TCIRG1/SCRIB/MIF/MAPK3/CSF2RB/RIPK3/CD40/BTK/ERBB2/HLA-A/TREM2/IL2RA/RASGRP1/PRKCD/VSIR/CEBPB/ICOSLG/ARMC5/ZBTB7B/SFTPD/PYCARD/WNT3A/CD81/RASSF5/HAVCR2/IL34/CD38/TNFSF13/BAX/PSMB10/CD180/AIF1/IGFBP2/WNT4/FCGR3A/TNFRSF14/CCDC88B/TNFRSF1B/TGFB1/CX3CL1/TLR9/CD300A/TICAM1/GAPT/CORO1A/TYROBP/BST2/LILRB4/HLA-DPA1/LGALS9B/HLA-DPB1/IL12RB1/HLA-DMB/SLAMF1/LST1/CTLA4/LGALS9/SASH3/NDP/HLA-DRB1/CRTAM/RASAL3/FCRL3/LGALS9C/SPN/CDKN2A/IDO1/LMO1/IL12B/CD74/TNFRSF4/TMIGD2/FOXP3/IGF2/ZAP70/CD6/CD40LG/CD3E/CR2/LEP/TNFRSF13B/PLA2G2F/MZB1/FOXJ1/CD19/MS4A1/HLA-G/CD79A/PLA2G2D",121
"GO:0002706","regulation of lymphocyte mediated immunity","80/3774","200/18805",0.4,1.99311075781664,7.07505758191758,6.74002469288347e-11,2.48350086330718e-08,2.0094872381569e-08,"SLC15A4/GFER/GRB2/MAD2L2/PARP3/ARRB2/PTPN6/DUSP22/TRAF2/ARID5A/SMAD7/PRKCZ/HLA-E/TAP2/IL4I1/LAMP1/KMT5C/FCGR2B/NOD2/HMCES/RIPK3/CD40/BTK/HLA-A/TREM2/RASGRP1/HLA-F/NECTIN2/CD81/HAVCR2/TNFSF13/HLA-C/HLA-B/TRPM4/CD96/PIK3R6/TNFRSF1B/KLRK1/SUSD4/NECTIN4/SECTM1/TGFB1/RAET1L/LILRB4/IL12RB1/HLA-DRA/SLAMF1/SLAMF6/NCR1/CALHM6/SH2D1A/LGALS9/SASH3/WAS/HLA-DRB1/CRTAM/SPN/TBX21/CD1C/FUT7/IL12B/KLRC1/TIGIT/FOXP3/LTA/FCER2/PDCD1/LAG3/CD1E/KLRB1/CD1A/NCR3/CR2/HLA-H/LEP/KIR2DL4/CD7/CD1B/FOXJ1/HLA-G",80
"GO:0046651","lymphocyte proliferation","108/3774","300/18805",0.36,1.79379968203498,6.94479027449694,7.76662095917801e-11,2.62956286447865e-08,2.1276711017787e-08,"TCF3/LMBR1L/EFNB1/HPRT1/RPS3/PTPN6/CD320/DHPS/CD86/SYK/SHB/LGALS3/SLC4A2/TP53/SH2D2A/BST1/HLA-E/GPNMB/NCK2/IL4I1/MYD88/EMP2/ANXA1/CD151/IRF1/CDKN1A/FCGR2B/SCRIB/MIF/RIPK3/CD40/BTK/ERBB2/HLA-A/IL2RA/RASGRP1/PRKCD/VSIR/CEBPB/ICOSLG/ARMC5/ZBTB7B/SFTPD/PYCARD/WNT3A/CD81/RASSF5/HAVCR2/CD38/TNFSF13/BAX/PSMB10/CD180/AIF1/IGFBP2/WNT4/FCGR3A/TNFRSF14/CCDC88B/TNFRSF1B/TGFB1/TLR9/CD300A/TICAM1/GAPT/CORO1A/TYROBP/LILRB4/HLA-DPA1/LGALS9B/HLA-DPB1/IL12RB1/HLA-DMB/SLAMF1/LST1/CTLA4/LGALS9/SASH3/HLA-DRB1/CRTAM/RASAL3/FCRL3/LGALS9C/SPN/CDKN2A/IDO1/LMO1/IL12B/CD74/TNFRSF4/TMIGD2/FOXP3/IGF2/ZAP70/CD6/CD40LG/CD3E/CR2/LEP/TNFRSF13B/PLA2G2F/MZB1/FOXJ1/CD19/MS4A1/HLA-G/CD79A/PLA2G2D",108
"GO:0022409","positive regulation of cell-cell adhesion","118/3774","337/18805",0.350148367952522,1.74471119749528,6.91233906750387,7.97600485713512e-11,2.62956286447865e-08,2.1276711017787e-08,"ARID1A/AKT1/SMARCA4/PIEZO1/KLHL25/FLOT1/ZMIZ1/EFNB1/BRD4/SART1/ITPKB/BAD/RPS3/PTPN6/DHPS/CD86/F11R/ACTB/SYK/SHB/SRC/SMAD7/PRKCZ/RELA/SIRPA/HLA-E/HLX/NCK2/IL4I1/ANXA1/NOD2/THY1/HLA-A/SKAP1/WNT10B/IL2RA/RASGRP1/SOX13/VSIR/ICOSLG/ZBTB7B/FLOT2/PYCARD/CSK/WNT3A/CCL2/CD81/HAVCR2/FCHO1/PKP3/AIF1/RHOH/ICOS/RUNX3/IGFBP2/TNFRSF14/CCDC88B/PIK3R6/KLRK1/SOX12/PTPN23/SOCS1/CCR7/TGFB1/PKP1/CX3CL1/CEACAM6/HLA-DRB5/BMP7/CORO1A/EGR3/LILRB4/HLA-DPA1/TESPA1/CTSG/HLA-DPB1/LCK/HLA-DQA1/IL12RB1/CHST2/HLA-DMB/CD4/HLA-DQB1/HLA-DRA/ITGB2/SLAMF1/HLA-DMA/LGALS9/SASH3/HLA-DRB1/RASAL3/SPN/MDK/IL36B/FUT7/SOX2/IL12B/CD74/TMIGD2/CD5/SIRPB1/HLA-DOA/FOXP3/IGF2/RNASE10/ZAP70/CD6/FGA/CD40LG/CD3E/IL2RG/LEP/SIRPG/HLA-DQA2/HLA-DQB2/HLA-G/CD27/MFSD2B",118
"GO:0048002","antigen processing and presentation of peptide antigen","39/3774","71/18805",0.549295774647887,2.73701829418482,7.34768349549676,8.66965160998971e-11,2.71533488424878e-08,2.19707223695265e-08,"DNM2/MFSD6/TAPBPL/CTSF/ACE/HLA-E/TAP2/LGMN/CTSS/FCGR2B/UNC93B1/HLA-A/TREM2/TAPBP/HLA-F/PYCARD/CLEC4A/FCER1G/HLA-C/HLA-B/TAP1/CTSD/IFI30/HLA-DRB5/RAET1L/HLA-DPA1/HLA-DPB1/HLA-DQA1/HLA-DMB/HLA-DQB1/HLA-DRA/HLA-DMA/HLA-DRB1/CD74/HLA-DOA/HLA-H/HLA-DQA2/HLA-DQB2/HLA-G",39
"GO:0050870","positive regulation of T cell activation","97/3774","261/18805",0.371647509578544,1.8518366236419,6.94395638246977,9.51043433792604e-11,2.83682669965565e-08,2.29537550561974e-08,"ARID1A/AKT1/SMARCA4/KLHL25/ZMIZ1/EFNB1/BRD4/SART1/ITPKB/BAD/RPS3/PTPN6/DHPS/CD86/ACTB/SYK/SHB/SRC/PRKCZ/SIRPA/HLA-E/HLX/NCK2/IL4I1/ANXA1/NOD2/THY1/HLA-A/WNT10B/IL2RA/RASGRP1/SOX13/VSIR/ICOSLG/ZBTB7B/FLOT2/PYCARD/CSK/CCL2/CD81/HAVCR2/FCHO1/AIF1/RHOH/ICOS/RUNX3/IGFBP2/TNFRSF14/CCDC88B/PIK3R6/KLRK1/SOX12/SOCS1/CCR7/TGFB1/HLA-DRB5/CORO1A/EGR3/LILRB4/HLA-DPA1/TESPA1/HLA-DPB1/LCK/HLA-DQA1/IL12RB1/HLA-DMB/CD4/HLA-DQB1/HLA-DRA/SLAMF1/HLA-DMA/LGALS9/SASH3/HLA-DRB1/RASAL3/SPN/MDK/IL36B/IL12B/CD74/TMIGD2/CD5/SIRPB1/HLA-DOA/FOXP3/IGF2/ZAP70/CD6/CD40LG/CD3E/IL2RG/LEP/SIRPG/HLA-DQA2/HLA-DQB2/HLA-G/CD27",97
"GO:0001906","cell killing","97/3774","263/18805",0.368821292775665,1.83775421585755,6.85564529797112,1.55085958814941e-10,4.41572020916724e-08,3.57291335738729e-08,"GFER/TUSC2/GRB2/HPRT1/NINJ1/ARRB2/PTPN6/PLEKHM2/LGALS3/RPS19/HLA-E/ROMO1/UNC13D/TAP2/MYD88/EMP2/LAMP1/FCGR2B/RIPK3/GBP2/HLA-A/RASGRP1/STXBP2/HLA-F/NECTIN2/HAVCR2/SLAMF7/HLA-C/TOR2A/HLA-B/LYZ/KRT6A/ATN1/FCGR3A/PIK3R6/KLRK1/CXCL14/NECTIN4/TGFB1/CXCL11/CORO1A/RAET1L/TYROBP/CCL22/CTSG/SPI1/CX3CR1/IL12RB1/S100A12/HLA-DRA/SLAMF6/NCR1/SH2D1A/LGALS9/HLA-DRB1/CRTAM/DNASE1L3/NOS2/CCL13/HCST/CXCL10/CCL11/CD1C/CCL17/PRF1/IL12B/CXCL9/PGLYRP4/KLRC1/TIGIT/PGLYRP3/CCL27/GZMH/DEFB4A/APOL1/SCNN1B/LAG3/CD1E/KLRB1/POMC/GZMA/CD1A/HAMP/NCR3/CD2/HLA-H/GZMM/GZMB/LEP/GNLY/KIR2DL4/NKG7/CD1B/HLA-G/LCE3A/NTS/HTN3",97
"GO:0032943","mononuclear cell proliferation","109/3774","308/18805",0.353896103896104,1.7633853295618,6.76862808047793,2.04389161366321e-10,5.56649437738536e-08,4.50404490608162e-08,"TCF3/LMBR1L/EFNB1/HPRT1/RPS3/PTPN6/CD320/DHPS/CD86/SYK/SHB/LGALS3/SLC4A2/TP53/SH2D2A/BST1/ACE/HLA-E/GPNMB/NCK2/IL4I1/MYD88/EMP2/ANXA1/CD151/IRF1/CDKN1A/FCGR2B/SCRIB/MIF/RIPK3/CD40/BTK/ERBB2/HLA-A/IL2RA/RASGRP1/PRKCD/VSIR/CEBPB/ICOSLG/ARMC5/ZBTB7B/SFTPD/PYCARD/WNT3A/CD81/RASSF5/HAVCR2/CD38/TNFSF13/BAX/PSMB10/CD180/AIF1/IGFBP2/WNT4/FCGR3A/TNFRSF14/CCDC88B/TNFRSF1B/TGFB1/TLR9/CD300A/TICAM1/GAPT/CORO1A/TYROBP/LILRB4/HLA-DPA1/LGALS9B/HLA-DPB1/IL12RB1/HLA-DMB/SLAMF1/LST1/CTLA4/LGALS9/SASH3/HLA-DRB1/CRTAM/RASAL3/FCRL3/LGALS9C/SPN/CDKN2A/IDO1/LMO1/IL12B/CD74/TNFRSF4/TMIGD2/FOXP3/IGF2/ZAP70/CD6/CD40LG/CD3E/CR2/LEP/TNFRSF13B/PLA2G2F/MZB1/FOXJ1/CD19/MS4A1/HLA-G/CD79A/PLA2G2D",109
"GO:0001910","regulation of leukocyte mediated cytotoxicity","48/3774","100/18805",0.48,2.39173290937997,6.99212481723368,3.22703640249762e-10,8.42256501051879e-08,6.81499135001142e-08,"GFER/GRB2/ARRB2/HLA-E/TAP2/LAMP1/FCGR2B/RIPK3/HLA-A/RASGRP1/HLA-F/NECTIN2/HAVCR2/HLA-C/HLA-B/PIK3R6/KLRK1/NECTIN4/TGFB1/RAET1L/TYROBP/SPI1/CX3CR1/IL12RB1/HLA-DRA/SLAMF6/NCR1/SH2D1A/LGALS9/HLA-DRB1/CRTAM/DNASE1L3/NOS2/CD1C/IL12B/KLRC1/TIGIT/LAG3/CD1E/KLRB1/POMC/CD1A/NCR3/HLA-H/LEP/KIR2DL4/CD1B/HLA-G",48
"GO:1903039","positive regulation of leukocyte cell-cell adhesion","102/3774","285/18805",0.357894736842105,1.78330962541489,6.67678718556979,3.78139186346356e-10,9.4746554530943e-08,7.66627445161139e-08,"ARID1A/AKT1/SMARCA4/KLHL25/ZMIZ1/EFNB1/BRD4/SART1/ITPKB/BAD/RPS3/PTPN6/DHPS/CD86/ACTB/SYK/SHB/SRC/PRKCZ/RELA/SIRPA/HLA-E/HLX/NCK2/IL4I1/ANXA1/NOD2/THY1/HLA-A/SKAP1/WNT10B/IL2RA/RASGRP1/SOX13/VSIR/ICOSLG/ZBTB7B/FLOT2/PYCARD/CSK/CCL2/CD81/HAVCR2/FCHO1/AIF1/RHOH/ICOS/RUNX3/IGFBP2/TNFRSF14/CCDC88B/PIK3R6/KLRK1/SOX12/SOCS1/CCR7/TGFB1/HLA-DRB5/CORO1A/EGR3/LILRB4/HLA-DPA1/TESPA1/HLA-DPB1/LCK/HLA-DQA1/IL12RB1/CHST2/HLA-DMB/CD4/HLA-DQB1/HLA-DRA/ITGB2/SLAMF1/HLA-DMA/LGALS9/SASH3/HLA-DRB1/RASAL3/SPN/MDK/IL36B/FUT7/IL12B/CD74/TMIGD2/CD5/SIRPB1/HLA-DOA/FOXP3/IGF2/ZAP70/CD6/CD40LG/CD3E/IL2RG/LEP/SIRPG/HLA-DQA2/HLA-DQB2/HLA-G/CD27",102
"GO:0002366","leukocyte activation involved in immune response","111/3774","319/18805",0.347962382445141,1.7338189194173,6.62361229386578,4.40046238674506e-10,1.06017293809889e-07,8.57822930857388e-08,"SLC15A4/MAD2L2/BRD4/PARP3/UNG/PTK2B/LAT2/PTPN6/CD86/SOCS3/STX4/SYK/SHB/LGALS3/STXBP1/SBNO2/SMAD7/DDRGK1/TP53/PRKCZ/FGR/HLX/UNC13D/MYD88/JUNB/ANXA1/GATA2/FES/LAMP1/MEN1/KMT5C/SPHK2/STAT5A/ITM2A/FCGR2B/HMCES/VAMP8/CD40/BTK/TREM2/RASGRP1/ICOSLG/STXBP2/ZBTB7B/HLA-F/PYCARD/BATF/GRN/CD81/HAVCR2/FCER1G/PRAM1/CLEC4E/ZFPM1/TNFSF13/CD180/ICOS/RELB/FCGR3A/LFNG/TREX1/APBB1IP/TGFB1/CCL3/CD300A/TICAM1/GAPT/CORO1A/TYROBP/MFNG/IRF8/FCER1A/SEMA4A/SPI1/RORC/LAT/CX3CR1/IL12RB1/HLA-DMB/HLA-DRA/ITGB2/SLAMF1/SLAMF6/CD244/LGALS9/HLA-DRB1/DNASE1L3/SPN/TBX21/MDK/CD1C/PGLYRP2/VAMP2/IL12B/CD74/PTGDS/PLA2G3/ITGAL/PGLYRP3/ASCL2/FOXP3/LY9/BCL3/POU2AF1/SCNN1B/CD177/CD40LG/ZNF683/NKG7/CD19/GRP",111
"GO:0043588","skin development","112/3774","324/18805",0.345679012345679,1.72244139564401,6.57271083945527,5.72339056347557e-10,1.32782661072633e-07,1.0743908601612e-07,"EXTL3/ERCC2/HDAC1/ELOVL1/NSDHL/GNAS/LAMA5/ACVR1B/TRIM16/KAZN/GJB3/RELA/EPHA2/SRF/OVOL2/RIPK4/KDF1/MYD88/ANXA1/CDKN1A/NOTCH1/NAGLU/GRHL1/SHARPIN/SUFU/DHCR24/KLF4/WNT10B/KRT5/TRADD/NGFR/PPL/PLAAT4/LSR/PKP3/ST14/DLX3/WNT10A/SLC27A4/KRT6A/CERS3/EDAR/JUP/ZFP36/MAFB/AHDC1/KRT9/KRT17/CLDN4/PKP1/ABCB6/EVPL/POU3F1/KRT14/FOXE1/POU2F3/LHX2/KRT74/GRHL3/SLC39A2/KRT7/OVOL1/S100A7/SFN/KRT75/TMEM79/ALOX15B/KRT79/SPINK5/ALOXE3/SOX18/RYR1/FOXN1/FUZ/KRT6B/CYSRT1/ZNF750/DKK4/ASPRV1/FA2H/AKR1C3/AQP3/TGM1/ASCL4/KRT6C/TCHH/KRT16/KRT27/SPRR2D/SPRR1B/SOX21/IVL/LCE2D/KRT84/ALOX12B/LTB/KRT78/SPRR1A/CDSN/LCE3D/CNFN/SPRR2G/LCE3E/SPRR2F/SPRR2E/KRT4/KRT36/SPRR3/TGM3/LCE3A/SPRR2B/SPRR4",112
"GO:0002495","antigen processing and presentation of peptide antigen via MHC class II","24/3774","35/18805",0.685714285714286,3.41676129911424,7.17080273359199,6.93401188836361e-10,1.55123751673963e-07,1.25516042264928e-07,"DNM2/CTSF/LGMN/CTSS/FCGR2B/UNC93B1/TREM2/PYCARD/FCER1G/CTSD/IFI30/HLA-DRB5/HLA-DPA1/HLA-DPB1/HLA-DQA1/HLA-DMB/HLA-DQB1/HLA-DRA/HLA-DMA/HLA-DRB1/CD74/HLA-DOA/HLA-DQA2/HLA-DQB2",24
"GO:0002699","positive regulation of immune effector process","97/3774","270/18805",0.359259259259259,1.79010873618717,6.55246307815273,8.01986916777362e-10,1.7322917402391e-07,1.40165771480327e-07,"MAD2L2/HK1/BRD4/GPI/PTPN6/CD86/TRAF2/STX4/SYK/SHB/ARID5A/STXBP1/DDRGK1/PRKCZ/FGR/MAPKAPK2/RPS19/HLA-E/INAVA/HLX/TAP2/MYD88/ANXA1/FCN3/GATA2/LAMP1/LAPTM5/KMT5C/SPHK2/NOD2/MIF/HMCES/VAMP8/CARD9/CD40/BTK/HLA-A/TREM2/RASGRP1/SPON2/GPRC5B/HLA-F/NECTIN2/PYCARD/CD81/TNFSF13/HLA-C/HLA-B/TNFRSF14/CFP/KLRK1/SECTM1/TGFB1/TLR9/CD300A/TICAM1/RAET1L/TYROBP/IRF5/SPI1/IL12RB1/HLA-DMB/HLA-DRA/ITGB2/SLAMF1/SLAMF6/CD244/FFAR2/SH2D1A/LGALS9/SASH3/HLA-DRB1/CRTAM/NOS2/TBX21/CD1C/IL12B/CD74/TNFRSF4/KLRC1/PLA2G3/FOXP3/LTA/FCER2/CD177/LAG3/CD1E/POMC/CD1A/NCR3/IL2RG/HLA-H/KIR2DL4/MZB1/CD7/CD1B/HLA-G",97
"GO:0050866","negative regulation of cell activation","85/3774","227/18805",0.374449339207048,1.86579751557725,6.57600169327561,8.82572020954205e-10,1.84281037975238e-07,1.49108220382263e-07,"PARP3/TYRO3/PTPN6/CD86/DUSP22/LGALS3/SLC4A2/SRC/SMAD7/RHBDD3/FGR/HLA-E/GPNMB/HLX/IL4I1/ANXA1/IRF1/NR1D1/LAPTM5/STAT5A/NR1H3/NOS3/FCGR2B/SCRIB/C1QTNF1/BTK/ERBB2/TREM2/DTX1/IL2RA/PDGFB/PRKCD/VSIR/CEBPB/CD9/ZBTB7B/SFTPD/GRN/RASSF5/HAVCR2/APOE/RUNX3/THBD/TNFRSF14/NRARP/SOCS1/TGFB1/CD200/CX3CL1/CD300A/TYROBP/LILRB4/CTSG/LGALS9B/LST1/CTLA4/LGALS9/HLA-DRB1/CRTAM/LGALS9C/SPN/LAX1/TBX21/MDK/CDKN2A/IDO1/CD300LF/PGLYRP2/CST7/CD74/TIGIT/TBC1D10C/TNFAIP8L2/PGLYRP3/ASCL2/FOXP3/CNR2/PDCD1/LAG3/TNFRSF13B/PLA2G2F/FOXJ1/ADORA2A/HLA-G/PLA2G2D",85
"GO:0002263","cell activation involved in immune response","111/3774","323/18805",0.343653250773994,1.71234747769077,6.47069308210678,1.00587240071383e-09,2.03251119937789e-07,1.64457575872228e-07,"SLC15A4/MAD2L2/BRD4/PARP3/UNG/PTK2B/LAT2/PTPN6/CD86/SOCS3/STX4/SYK/SHB/LGALS3/STXBP1/SBNO2/SMAD7/DDRGK1/TP53/PRKCZ/FGR/HLX/UNC13D/MYD88/JUNB/ANXA1/GATA2/FES/LAMP1/MEN1/KMT5C/SPHK2/STAT5A/ITM2A/FCGR2B/HMCES/VAMP8/CD40/BTK/TREM2/RASGRP1/ICOSLG/STXBP2/ZBTB7B/HLA-F/PYCARD/BATF/GRN/CD81/HAVCR2/FCER1G/PRAM1/CLEC4E/ZFPM1/TNFSF13/CD180/ICOS/RELB/FCGR3A/LFNG/TREX1/APBB1IP/TGFB1/CCL3/CD300A/TICAM1/GAPT/CORO1A/TYROBP/MFNG/IRF8/FCER1A/SEMA4A/SPI1/RORC/LAT/CX3CR1/IL12RB1/HLA-DMB/HLA-DRA/ITGB2/SLAMF1/SLAMF6/CD244/LGALS9/HLA-DRB1/DNASE1L3/SPN/TBX21/MDK/CD1C/PGLYRP2/VAMP2/IL12B/CD74/PTGDS/PLA2G3/ITGAL/PGLYRP3/ASCL2/FOXP3/LY9/BCL3/POU2AF1/SCNN1B/CD177/CD40LG/ZNF683/NKG7/CD19/GRP",111
"GO:0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II","22/3774","31/18805",0.709677419354839,3.5361642477392,7.08128294846704,1.29288552484576e-09,2.49087242666009e-07,2.01545182737923e-07,"DNM2/CTSF/LGMN/CTSS/FCGR2B/UNC93B1/FCER1G/CTSD/IFI30/HLA-DRB5/HLA-DPA1/HLA-DPB1/HLA-DQA1/HLA-DMB/HLA-DQB1/HLA-DRA/HLA-DMA/HLA-DRB1/CD74/HLA-DOA/HLA-DQA2/HLA-DQB2",22
"GO:0050670","regulation of lymphocyte proliferation","89/3774","243/18805",0.366255144032922,1.82496766919425,6.48574415768234,1.31224122094162e-09,2.49087242666009e-07,2.01545182737923e-07,"TCF3/EFNB1/RPS3/PTPN6/CD320/DHPS/CD86/SYK/LGALS3/SLC4A2/BST1/HLA-E/GPNMB/NCK2/IL4I1/MYD88/ANXA1/IRF1/CDKN1A/FCGR2B/SCRIB/MIF/RIPK3/CD40/BTK/ERBB2/HLA-A/IL2RA/VSIR/CEBPB/ICOSLG/ZBTB7B/SFTPD/PYCARD/WNT3A/CD81/RASSF5/HAVCR2/CD38/TNFSF13/AIF1/IGFBP2/FCGR3A/TNFRSF14/CCDC88B/TNFRSF1B/TGFB1/TLR9/CD300A/TICAM1/CORO1A/TYROBP/LILRB4/HLA-DPA1/LGALS9B/HLA-DPB1/IL12RB1/HLA-DMB/SLAMF1/LST1/CTLA4/LGALS9/SASH3/HLA-DRB1/CRTAM/RASAL3/FCRL3/LGALS9C/SPN/CDKN2A/IDO1/LMO1/IL12B/CD74/TNFRSF4/TMIGD2/FOXP3/IGF2/ZAP70/CD6/CD40LG/CD3E/LEP/TNFRSF13B/PLA2G2F/MZB1/FOXJ1/HLA-G/PLA2G2D",89
