GeneID,padj,pvalue,lfcSE,stat,log2FoldChange,baseMean,Symbol,Description
100113380,9.67E-01,9.09E-01,0.255,0.1147683,0.0292654,53.61,SNORD125,"small nucleolar RNA, C/D box 125"
3749,9.67E-01,9.09E-01,0.0991,-0.1143566,-0.01133492,356.01,KCNC4,potassium voltage-gated channel subfamily C member 4
100302401,9.67E-01,9.09E-01,0.2127,-0.1144781,-0.02434455,72.69,RASAL2-AS1,RASAL2 antisense RNA 1
3140,9.67E-01,9.09E-01,0.0542,0.1144169,0.0062026,1410.36,MR1,"major histocompatibility complex, class I-related"
26206,9.67E-01,9.09E-01,0.3951,-0.1144837,-0.04523736,21,SPAG8,sperm associated antigen 8
100144603,9.67E-01,9.09E-01,0.3343,-0.1143483,-0.03823153,28.24,CHKB-DT,CHKB divergent transcript
100505728,9.67E-01,9.09E-01,0.367,-0.114086,-0.04187513,25.01,LOC100505728,uncharacterized LOC100505728
729092,9.67E-01,9.09E-01,0.1541,0.114147,0.01758849,138.5,AGAP5,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 5"
692198,9.67E-01,9.09E-01,0.4128,-0.1139459,-0.04704062,19.26,SNORD78,"small nucleolar RNA, C/D box 78"
107986411,9.67E-01,9.09E-01,0.2873,0.1138172,0.03269555,40.73,TARS1-DT,TARS1 divergent transcript
2310,9.67E-01,9.09E-01,0.0831,0.1138138,0.00946219,542.06,FOXO3B,forkhead box O3B
64108,9.67E-01,9.10E-01,0.2494,0.1135795,0.02832506,51.98,RTP4,receptor transporter protein 4
79096,9.68E-01,9.10E-01,0.0679,-0.1133706,-0.00770012,805.54,CSTPP1,centriolar satellite-associated tubulin polyglutamylase complex regulator 1
4610,9.68E-01,9.10E-01,0.2151,0.1129671,0.02430332,69.46,MYCL,"MYCL proto-oncogene, bHLH transcription factor"
10201,9.68E-01,9.10E-01,0.0717,-0.1129176,-0.00809604,712.29,NME6,NME/NM23 nucleoside diphosphate kinase 6
105374020,9.68E-01,9.10E-01,0.3247,0.113057,0.03670864,35.32,LOC105374020,uncharacterized LOC105374020
23378,9.68E-01,9.10E-01,0.0742,0.1132182,0.00840593,784.75,RRP8,ribosomal RNA processing 8
101928527,9.68E-01,9.10E-01,0.127,0.1130494,0.01436056,205.72,PIGBOS1,PIGB opposite strand 1
375690,9.68E-01,9.10E-01,0.2658,-0.1131095,-0.03005994,44.63,WASH5P,"WASP family homolog 5, pseudogene"
440836,9.68E-01,9.10E-01,0.2703,-0.1128234,-0.03049488,44.83,ODF3B,outer dense fiber of sperm tails 3B
51096,9.68E-01,9.10E-01,0.0393,0.1126386,0.00442491,4096.65,UTP18,UTP18 small subunit processome component
199786,9.68E-01,9.10E-01,0.2403,0.1125983,0.02705822,55.99,NIBAN3,niban apoptosis regulator 3
9704,9.68E-01,9.10E-01,0.0639,-0.1126857,-0.00720456,923.74,DHX34,DExH-box helicase 34
79658,9.68E-01,9.10E-01,0.0712,-0.1125195,-0.00801427,764.07,ARHGAP10,Rho GTPase activating protein 10
345930,9.68E-01,9.11E-01,0.4186,-0.1123729,-0.04703645,18.59,ECT2L,epithelial cell transforming 2 like
9909,9.68E-01,9.11E-01,0.0524,-0.1119153,-0.00586129,1498.56,DENND4B,DENN domain containing 4B
143279,9.68E-01,9.11E-01,0.0795,0.1118564,0.00888963,563.72,HECTD2,HECT domain E3 ubiquitin protein ligase 2
54851,9.68E-01,9.11E-01,0.1001,0.1120535,0.01121273,333.46,ANKRD49,ankyrin repeat domain 49
4013,9.68E-01,9.11E-01,0.2109,-0.1120832,-0.02364098,77.18,VWA5A,von Willebrand factor A domain containing 5A
90410,9.68E-01,9.11E-01,0.1103,-0.1120051,-0.0123548,281.66,IFT20,intraflagellar transport 20
10245,9.68E-01,9.11E-01,0.0618,-0.1118668,-0.00691633,1033.61,TIMM17B,translocase of inner mitochondrial membrane 17B
55187,9.68E-01,9.12E-01,0.0444,0.1107828,0.00491779,2320.33,VPS13D,vacuolar protein sorting 13 homolog D
57554,9.68E-01,9.12E-01,0.3376,0.1106685,0.03736214,28.02,LRRC7,leucine rich repeat containing 7
127943,9.68E-01,9.11E-01,0.386,0.1116927,0.04311819,21.54,FCRLB,Fc receptor like B
64746,9.68E-01,9.12E-01,0.0424,-0.1107519,-0.00469813,2764.26,ACBD3,acyl-CoA binding domain containing 3
100130449,9.68E-01,9.11E-01,0.371,0.1113981,0.04133287,25.05,GPC1-AS1,GPC1 antisense RNA 1
6769,9.68E-01,9.11E-01,0.1368,-0.1113567,-0.01523196,179.36,STAC,SH3 and cysteine rich domain
102724889,9.68E-01,9.12E-01,0.1712,0.1111383,0.01902736,118.59,LOC102724889,
84681,9.68E-01,9.12E-01,0.0923,-0.1107806,-0.01022636,392.43,HINT2,histidine triad nucleotide binding protein 2
85363,9.68E-01,9.11E-01,0.053,-0.1113208,-0.00590287,1341.66,TRIM5,tripartite motif containing 5
643246,9.68E-01,9.11E-01,0.182,-0.1112445,-0.0202479,106.47,MAP1LC3B2,microtubule associated protein 1 light chain 3 beta 2
100874212,9.68E-01,9.12E-01,0.1363,0.1106096,0.01507831,179.09,MYCBP2-AS1,MYCBP2 antisense RNA 1
100528064,9.68E-01,9.11E-01,0.0498,-0.1113983,-0.00554253,1568.81,NEDD8-MDP1,NEDD8-MDP1 readthrough
26063,9.68E-01,9.12E-01,0.0932,-0.1110863,-0.01035067,395.97,DECR2,"2,4-dienoyl-CoA reductase 2"
729978,9.68E-01,9.12E-01,0.205,0.1105162,0.02265561,78.52,NPIPB2,nuclear pore complex interacting protein family member B2
100533955,9.68E-01,9.12E-01,0.0274,0.1108125,0.0030368,17771.66,SENP3-EIF4A1,SENP3-EIF4A1 readthrough (NMD candidate)
113277,9.68E-01,9.12E-01,0.1407,0.1105247,0.01554998,164.6,TMEM106A,transmembrane protein 106A
26046,9.68E-01,9.11E-01,0.0464,0.1114209,0.0051747,1912.56,LTN1,listerin E3 ubiquitin protein ligase 1
54539,9.68E-01,9.12E-01,0.0577,-0.1106723,-0.00638279,1403.6,NDUFB11,NADH:ubiquinone oxidoreductase subunit B11
65082,9.68E-01,9.12E-01,0.0555,0.1103712,0.00612774,1489.91,VPS33A,VPS33A core subunit of CORVET and HOPS complexes
130367,9.68E-01,9.12E-01,0.0769,0.1102434,0.0084821,684.11,SGPP2,sphingosine-1-phosphate phosphatase 2
729515,9.68E-01,9.13E-01,0.0804,0.1095794,0.00880585,595.61,TMEM242,transmembrane protein 242
729852,9.68E-01,9.13E-01,0.0928,-0.1097704,-0.01018341,421.47,UMAD1,UBAP1-MVB12-associated (UMA) domain containing 1
114907,9.68E-01,9.13E-01,0.105,-0.1098772,-0.01154004,315.65,FBXO32,F-box protein 32
222389,9.68E-01,9.13E-01,0.0982,0.1097845,0.01078555,439.36,BEND7,BEN domain containing 7
144245,9.68E-01,9.13E-01,0.0623,0.1096343,0.00683075,1214.6,ALG10B,"ALG10 alpha-1,2-glucosyltransferase B"
100132169,9.68E-01,9.13E-01,0.216,-0.1097263,-0.02369599,70.08,WASIR2,WASH and IL9R antisense RNA 2
654817,9.68E-01,9.13E-01,0.3472,-0.1092903,-0.03794779,26.28,NCF1C,neutrophil cytosolic factor 1C pseudogene
4609,9.68E-01,9.13E-01,0.0409,0.1093174,0.0044706,4118.25,MYC,"MYC proto-oncogene, bHLH transcription factor"
100289580,9.68E-01,9.13E-01,0.1554,0.1093481,0.01698815,132.74,LOC100289580,uncharacterized LOC100289580
57646,9.68E-01,9.13E-01,0.0531,-0.1091506,-0.00579911,1342.94,USP28,ubiquitin specific peptidase 28
408186,9.68E-01,9.13E-01,0.2151,0.1091351,0.02347269,77.73,LOC408186,alpha-2-macroglobulin like 1 pseudogene
100529215,9.68E-01,9.13E-01,0.2383,-0.1089572,-0.02596407,57.14,ZNF559-ZNF177,ZNF559-ZNF177 readthrough
110599588,9.68E-01,9.13E-01,0.1219,0.1088494,0.01326334,227.05,ASDURF,ASNSD1 upstream open reading frame
284900,9.68E-01,9.14E-01,0.1234,0.1085385,0.01339235,276.72,TTC28-AS1,TTC28 antisense RNA 1
11321,9.68E-01,9.14E-01,0.0539,-0.1082763,-0.00583362,1331.76,GPN1,GPN-loop GTPase 1
344787,9.68E-01,9.14E-01,0.2017,-0.108325,-0.02185102,90.04,ZNF860,zinc finger protein 860
219347,9.68E-01,9.14E-01,0.2543,0.1080837,0.02749009,53.54,TMEM254-AS1,TMEM254 antisense RNA 1
2012,9.68E-01,9.14E-01,0.0413,0.1080883,0.00446091,4120.42,EMP1,epithelial membrane protein 1
317760,9.68E-01,9.14E-01,0.2768,0.1080786,0.02991478,43.6,ADAM20P1,ADAM metallopeptidase domain 20 pseudogene 1
92822,9.68E-01,9.14E-01,0.0742,-0.1083521,-0.00804066,682.97,ZNF276,zinc finger protein 276
644961,9.69E-01,9.14E-01,0.243,0.1077073,0.02616967,57.37,ACTG1P20,actin gamma 1 pseudogene 20
56125,9.69E-01,9.14E-01,0.3299,-0.1074049,-0.03543101,30.42,PCDHB11,protocadherin beta 11
107986566,9.69E-01,9.14E-01,0.3671,0.1074087,0.03943078,23.22,LOC107986566,
57565,9.69E-01,9.15E-01,0.415,-0.1072609,-0.0445142,19.7,KLHL14,kelch like family member 14
11273,9.69E-01,9.15E-01,0.0326,0.1069238,0.00348324,12696.82,ATXN2L,ataxin 2 like
5868,9.69E-01,9.15E-01,0.0443,0.1068437,0.00473094,2374.7,RAB5A,"RAB5A, member RAS oncogene family"
55854,9.69E-01,9.15E-01,0.0359,0.1065992,0.00382315,4696.36,ZC3H15,zinc finger CCCH-type containing 15
94103,9.69E-01,9.15E-01,0.0615,-0.1063937,-0.00654631,1351.98,ORMDL3,ORMDL sphingolipid biosynthesis regulator 3
2963,9.69E-01,9.15E-01,0.0456,-0.1061996,-0.00484699,2293.97,GTF2F2,general transcription factor IIF subunit 2
56953,9.70E-01,9.16E-01,0.1764,-0.1059192,-0.01868086,104.24,NT5M,"5',3'-nucleotidase, mitochondrial"
833,9.70E-01,9.16E-01,0.0529,0.1058334,0.00559707,1899.39,CARS1,cysteinyl-tRNA synthetase 1
10057,9.70E-01,9.16E-01,0.0519,-0.1049551,-0.00544805,1829.64,ABCC5,ATP binding cassette subfamily C member 5
285704,9.70E-01,9.17E-01,0.0698,-0.1047383,-0.00731159,752.1,RGMB,repulsive guidance molecule BMP co-receptor b
3096,9.70E-01,9.17E-01,0.0635,-0.1045301,-0.00663465,1035.19,HIVEP1,HIVEP zinc finger 1
7978,9.70E-01,9.16E-01,0.0622,-0.1051816,-0.00653759,933.81,MTERF1,mitochondrial transcription termination factor 1
50484,9.70E-01,9.17E-01,0.0492,-0.1045444,-0.00514222,3340.74,RRM2B,ribonucleotide reductase regulatory TP53 inducible subunit M2B
101928272,9.70E-01,9.16E-01,0.2339,-0.1053149,-0.02463604,58.58,LOC101928272,uncharacterized LOC101928272
100507633,9.70E-01,9.17E-01,0.3267,0.1048049,0.03423858,30.17,TNKS2-DT,TNKS2 divergent transcript
105376577,9.70E-01,9.16E-01,0.2879,0.1048832,0.03019542,40.98,LOC105376577,uncharacterized LOC105376577
80724,9.70E-01,9.17E-01,0.078,-0.1043968,-0.00814541,600.42,ACAD10,acyl-CoA dehydrogenase family member 10
105370687,9.70E-01,9.17E-01,0.114,-0.1046002,-0.01192109,278.36,LOC105370687,uncharacterized LOC105370687
643338,9.70E-01,9.16E-01,0.2971,0.1049921,0.03119039,42.25,C15orf62,chromosome 15 open reading frame 62
64772,9.70E-01,9.16E-01,0.0646,0.1050799,0.00679013,944.49,ENGASE,endo-beta-N-acetylglucosaminidase
83882,9.70E-01,9.17E-01,0.1326,-0.1043857,-0.0138371,211.01,TSPAN10,tetraspanin 10
55190,9.70E-01,9.17E-01,0.119,0.1044425,0.01242544,234.99,NUDT11,nudix hydrolase 11
102466877,9.70E-01,9.17E-01,0.2463,-0.1042321,-0.02567098,53.96,MIR8072,microRNA 8072
100131454,9.70E-01,9.17E-01,0.2889,0.1037717,0.02998448,40.38,DBIL5P,"diazepam binding inhibitor-like 5, pseudogene"
246329,9.70E-01,9.18E-01,0.3131,0.1035796,0.03242924,32.82,STAC3,SH3 and cysteine rich domain 3
107984670,9.70E-01,9.18E-01,0.3722,-0.1034576,-0.0385108,23.57,LOC107984670,uncharacterized LOC107984670
3975,9.70E-01,9.18E-01,0.2834,-0.1035186,-0.02933635,44.79,LHX1,LIM homeobox 1
100529240,9.70E-01,9.18E-01,0.256,-0.1034026,-0.02647011,49.64,ZNF816-ZNF321P,ZNF816-ZNF321P readthrough
8362,9.70E-01,9.18E-01,0.1546,0.1032866,0.01596486,135.96,H4C12,H4 clustered histone 12
100132273,9.70E-01,9.18E-01,0.1701,0.1032316,0.01755546,113.52,NDUFA6-DT,NDUFA6 divergent transcript
440567,9.70E-01,9.18E-01,0.0711,0.1031171,0.00732756,791.66,UQCRHL,ubiquinol-cytochrome c reductase hinge protein like
5137,9.70E-01,9.18E-01,0.3668,0.1030491,0.03779921,25.33,PDE1C,phosphodiesterase 1C
84832,9.71E-01,9.18E-01,0.1018,-0.1026659,-0.01045516,337.57,ANKRD36BP1,ankyrin repeat domain 36B pseudogene 1
81627,9.71E-01,9.19E-01,0.0647,-0.1022638,-0.00661314,1399.72,TRMT1L,tRNA methyltransferase 1 like
8444,9.71E-01,9.19E-01,0.0735,-0.101679,-0.00747536,706.5,DYRK3,dual specificity tyrosine phosphorylation regulated kinase 3
112268259,9.71E-01,9.18E-01,0.142,0.1024376,0.01454461,181.09,LOC112268259,
51602,9.71E-01,9.19E-01,0.0361,-0.1021062,-0.00368414,4000.35,NOP58,NOP58 ribonucleoprotein
151649,9.71E-01,9.18E-01,0.1322,0.1023282,0.01353239,212.56,PP2D1,protein phosphatase 2C like domain containing 1
55714,9.71E-01,9.19E-01,0.0956,0.1018081,0.00972925,402.02,TENM3,teneurin transmembrane protein 3
222234,9.71E-01,9.19E-01,0.155,-0.1016244,-0.01574716,164.47,FAM185A,family with sequence similarity 185 member A
94137,9.71E-01,9.19E-01,0.3488,0.101687,0.03547118,29.64,RP1L1,RP1 like 1
55844,9.71E-01,9.19E-01,0.055,0.1016569,0.00558925,1348.08,PPP2R2D,protein phosphatase 2 regulatory subunit Bdelta
283335,9.71E-01,9.19E-01,0.2537,0.1020574,0.02588802,51.89,TNS2-AS1,TNS2 antisense RNA 1
645212,9.71E-01,9.19E-01,0.0816,-0.1022916,-0.00835134,547.76,EIF3J-DT,EIF3J divergent transcript
100506713,9.71E-01,9.19E-01,0.344,0.1018611,0.03503804,28.71,ALOX12-AS1,ALOX12 antisense RNA 1
114043,9.71E-01,9.19E-01,0.3041,0.1019647,0.0310068,34.33,TSPEAR-AS2,TSPEAR antisense RNA 2
145781,9.71E-01,9.19E-01,0.0644,-0.1012765,-0.00651833,998.81,GCOM1,"GCOM1, MYZAP-POLR2M combined locus"
401585,9.71E-01,9.19E-01,0.3922,-0.101313,-0.03973606,21.9,LINC02595,long intergenic non-protein coding RNA 2595
84281,9.71E-01,9.20E-01,0.2597,-0.1008163,-0.02618092,50,C2orf88,chromosome 2 open reading frame 88
100126784,9.71E-01,9.20E-01,0.3987,-0.1009039,-0.04023523,20.4,NAV2-AS6,NAV2 antisense RNA 6
116937,9.71E-01,9.20E-01,0.3131,0.1008596,0.03158405,33.31,SNORD83A,"small nucleolar RNA, C/D box 83A"
100128055,9.71E-01,9.20E-01,0.104,0.1005206,0.01045863,314.7,SMARCA5-AS1,SMARCA5 antisense RNA 1
26266,9.71E-01,9.20E-01,0.3398,0.1005154,0.03415102,27.82,SLC13A4,solute carrier family 13 member 4
55968,9.71E-01,9.20E-01,0.0579,-0.100526,-0.00581722,1411.98,NSFL1C,NSFL1 cofactor
285668,9.71E-01,9.20E-01,0.2651,0.1004238,0.02662427,50.58,C5orf64,chromosome 5 putative open reading frame 64
100507178,9.71E-01,9.20E-01,0.1716,0.100323,0.01721544,110.29,SLFNL1-AS1,SLFNL1 antisense RNA 1
107986170,9.71E-01,9.20E-01,0.2562,-0.1001629,-0.02566581,53.41,LOC107986170,replaced by ID 10686
23770,9.71E-01,9.20E-01,0.0332,0.1000401,0.00331785,5360.33,FKBP8,FKBP prolyl isomerase 8
100288805,9.71E-01,9.20E-01,0.4103,0.0998887,0.04098348,19.34,HYDIN2,HYDIN axonemal central pair apparatus protein 2 (pseudogene)
105374986,9.71E-01,9.20E-01,0.2513,0.0999296,0.02511566,56.03,LOC105374986,uncharacterized LOC105374986
3007,9.71E-01,9.21E-01,0.519,-0.0996527,-0.05171562,53.2,H1-3,"H1.3 linker histone, cluster member"
107985020,9.72E-01,9.21E-01,0.4052,-0.0995175,-0.04032941,21.44,LOC107985020,uncharacterized LOC107985020
79796,9.72E-01,9.21E-01,0.0675,-0.0992909,-0.00670296,790.61,ALG9,"ALG9 alpha-1,2-mannosyltransferase"
10265,9.72E-01,9.21E-01,0.2614,-0.0990542,-0.02589755,51.51,IRX5,iroquois homeobox 5
83737,9.72E-01,9.21E-01,0.0408,-0.0989443,-0.004036,12018.07,ITCH,itchy E3 ubiquitin protein ligase
10318,9.72E-01,9.21E-01,0.0434,-0.0987741,-0.00429139,2727.69,TNIP1,TNFAIP3 interacting protein 1
145508,9.72E-01,9.21E-01,0.0527,0.0988381,0.00521368,2014.95,CEP128,centrosomal protein 128
8702,9.72E-01,9.22E-01,0.0656,0.0985192,0.00646578,857.26,B4GALT4,"beta-1,4-galactosyltransferase 4"
119032,9.72E-01,9.22E-01,0.0898,0.0985076,0.00884598,460.35,BORCS7,BLOC-1 related complex subunit 7
9953,9.72E-01,9.21E-01,0.2442,0.0986098,0.02408062,57.54,HS3ST3B1,heparan sulfate-glucosamine 3-sulfotransferase 3B1
5881,9.72E-01,9.22E-01,0.0843,0.0983155,0.00828481,485.75,RAC3,Rac family small GTPase 3
6152,9.72E-01,9.22E-01,0.027,0.0981197,0.00264538,14888.36,RPL24,ribosomal protein L24
112268144,9.72E-01,9.22E-01,0.1878,-0.0980393,-0.01841021,100.23,LOC112268144,
6786,9.73E-01,9.22E-01,0.0595,0.0973449,0.00579023,1115.3,STIM1,stromal interaction molecule 1
400541,9.73E-01,9.22E-01,0.217,0.0973588,0.02112979,68.52,LOC400541,uncharacterized LOC400541
79717,9.73E-01,9.23E-01,0.0451,-0.0969736,-0.00437131,1958.98,PPCS,phosphopantothenoylcysteine synthetase
5451,9.73E-01,9.23E-01,0.0447,-0.0971541,-0.00434693,2311.25,POU2F1,POU class 2 homeobox 1
23363,9.73E-01,9.23E-01,0.0485,-0.0968992,-0.00470372,1827.73,OBSL1,obscurin like cytoskeletal adaptor 1
122622,9.73E-01,9.23E-01,0.1212,-0.0968996,-0.0117396,235.91,ADSS1,adenylosuccinate synthase 1
652276,9.73E-01,9.23E-01,0.0939,0.0969153,0.00910148,389.15,LOC652276,potassium channel tetramerization domain containing 5 pseudogene
23566,9.73E-01,9.24E-01,0.0694,0.095265,0.00661534,791.41,LPAR3,lysophosphatidic acid receptor 3
107985944,9.73E-01,9.24E-01,0.2983,-0.0954329,-0.02846416,37.11,LOC107985944,uncharacterized LOC107985944
54532,9.73E-01,9.24E-01,0.067,-0.0956389,-0.00640615,1445.65,USP53,ubiquitin specific peptidase 53
10973,9.73E-01,9.24E-01,0.0321,-0.095283,-0.00305923,8205.22,ASCC3,activating signal cointegrator 1 complex subunit 3
349114,9.73E-01,9.24E-01,0.1789,0.0953869,0.01706919,106.19,LINC00265,long intergenic non-protein coding RNA 265
22976,9.73E-01,9.24E-01,0.0562,0.0952055,0.00535445,1219.65,PAXIP1,PAX interacting protein 1
59339,9.73E-01,9.24E-01,0.0595,-0.0960076,-0.00571245,1161.91,PLEKHA2,pleckstrin homology domain containing A2
79269,9.73E-01,9.24E-01,0.0541,0.0955082,0.00516992,1516.29,DCAF10,DDB1 and CUL4 associated factor 10
256691,9.73E-01,9.24E-01,0.1143,0.0956951,0.01094219,260.28,MAMDC2,MAM domain containing 2
3376,9.73E-01,9.23E-01,0.0301,0.096035,0.00289087,14806.82,IARS1,isoleucyl-tRNA synthetase 1
84617,9.73E-01,9.23E-01,0.0339,-0.096214,-0.00326013,5997.77,TUBB6,tubulin beta 6 class V
9306,9.73E-01,9.24E-01,0.0603,-0.0959782,-0.00579107,1069.5,SOCS6,suppressor of cytokine signaling 6
390877,9.73E-01,9.24E-01,0.3015,-0.0956406,-0.02883988,36.25,LOC390877,adenylate kinase isoenzyme 1-like
3727,9.73E-01,9.24E-01,0.0614,0.0955284,0.0058609,1023.83,JUND,"JunD proto-oncogene, AP-1 transcription factor subunit"
2821,9.73E-01,9.24E-01,0.0316,0.0955445,0.00301979,18330.33,GPI,glucose-6-phosphate isomerase
51231,9.73E-01,9.24E-01,0.0691,-0.095871,-0.00662471,739.76,VRK3,VRK serine/threonine kinase 3
8208,9.73E-01,9.24E-01,0.0594,-0.0958399,-0.00569004,1143.87,CHAF1B,chromatin assembly factor 1 subunit B
285708,9.73E-01,9.24E-01,0.1476,0.0950633,0.01403424,162.92,LINC00491,long intergenic non-protein coding RNA 491
102465480,9.73E-01,9.24E-01,0.2651,0.094953,0.02517398,47.4,MIR6800,microRNA 6800
56912,9.73E-01,9.25E-01,0.1006,-0.0946091,-0.00951559,356.25,IFT46,intraflagellar transport 46
84070,9.73E-01,9.24E-01,0.3159,-0.0947972,-0.029947,33.83,FAM186B,family with sequence similarity 186 member B
57475,9.73E-01,9.25E-01,0.089,-0.0946484,-0.00842446,448.91,PLEKHH1,"pleckstrin homology, MyTH4 and FERM domain containing H1"
27294,9.73E-01,9.25E-01,0.3479,0.0947109,0.03294808,27.36,DHDH,dihydrodiol dehydrogenase
595135,9.73E-01,9.25E-01,0.2782,-0.0942325,-0.02621301,46.08,PGM5P2,phosphoglucomutase 5 pseudogene 2
100289274,9.73E-01,9.25E-01,0.1482,0.0939917,0.01393037,153.82,DNAJC3-DT,DNAJC3 divergent transcript
727909,9.73E-01,9.25E-01,0.3318,-0.0940783,-0.03121689,28.79,GOLGA8Q,golgin A8 family member Q
112268177,9.73E-01,9.25E-01,0.3123,0.093986,0.02935525,35.45,LOC112268177,
107984826,9.73E-01,9.25E-01,0.3308,0.0942245,0.03117335,30.7,LOC107984826,
107985050,9.73E-01,9.25E-01,0.0639,0.0942507,0.00602283,913.14,LOC107985050,
23556,9.73E-01,9.25E-01,0.0794,0.0941923,0.00748247,631.98,PIGN,phosphatidylinositol glycan anchor biosynthesis class N
100130890,9.73E-01,9.25E-01,0.1142,0.0937539,0.01070339,258.44,TSTD3,thiosulfate sulfurtransferase like domain containing 3
3735,9.73E-01,9.25E-01,0.0289,-0.0936896,-0.00271038,10745.99,KARS1,lysyl-tRNA synthetase 1
51072,9.73E-01,9.26E-01,0.0567,-0.0933109,-0.00529132,1349.37,MEMO1,mediator of cell motility 1
2188,9.73E-01,9.26E-01,0.0667,-0.0934192,-0.00623228,837.89,FANCF,FA complementation group F
23760,9.73E-01,9.26E-01,0.0313,-0.0932926,-0.00292171,8762.54,PITPNB,phosphatidylinositol transfer protein beta
79637,9.74E-01,9.26E-01,0.0777,-0.0930175,-0.00722773,579.83,ARMC7,armadillo repeat containing 7
103091866,9.74E-01,9.27E-01,0.1494,0.0918619,0.01372293,144.09,LINC01145,long intergenic non-protein coding RNA 1145
10262,9.74E-01,9.26E-01,0.0338,0.0922925,0.00312222,4663.99,SF3B4,splicing factor 3b subunit 4
112268256,9.74E-01,9.27E-01,0.2997,-0.0920516,-0.02758549,35.13,LOC112268256,
55589,9.74E-01,9.27E-01,0.0559,0.0921246,0.00514767,1513.27,BMP2K,BMP2 inducible kinase
3205,9.74E-01,9.27E-01,0.1399,-0.0918357,-0.01284617,176.43,HOXA9,homeobox A9
65999,9.74E-01,9.27E-01,0.073,-0.0920675,-0.00672497,665.53,LRRC61,leucine rich repeat containing 61
114841035,9.74E-01,9.27E-01,0.0983,-0.0919774,-0.00904182,343.13,LOC114841035,Uncharacterized protein LOC114841035
387990,9.74E-01,9.27E-01,0.2323,-0.091973,-0.02136348,60.7,TOMM20L,translocase of outer mitochondrial membrane 20 like
384,9.74E-01,9.26E-01,0.0565,0.0924463,0.00521996,1204.22,ARG2,arginase 2
105371414,9.74E-01,9.27E-01,0.2004,0.0921845,0.01847095,81,LOC105371414,uncharacterized LOC105371414
10600,9.74E-01,9.26E-01,0.0508,0.0924904,0.00469735,1643.09,USP16,ubiquitin specific peptidase 16
84222,9.74E-01,9.27E-01,0.3742,0.0919441,0.03440763,23.21,TMEM191A,transmembrane protein 191A (pseudogene)
54732,9.74E-01,9.27E-01,0.0387,0.0914984,0.00354517,3372.54,TMED9,transmembrane p24 trafficking protein 9
23368,9.74E-01,9.27E-01,0.0532,0.0914877,0.00486479,1338.87,PPP1R13B,protein phosphatase 1 regulatory subunit 13B
60678,9.74E-01,9.27E-01,0.076,-0.0913913,-0.00694593,650.73,EEFSEC,"eukaryotic elongation factor, selenocysteine-tRNA specific"
100506469,9.74E-01,9.27E-01,0.1005,-0.0912079,-0.00916458,357.39,TMEM147-AS1,TMEM147 antisense RNA 1
399669,9.74E-01,9.27E-01,0.289,-0.0912514,-0.02636835,38.7,ZNF321P,"zinc finger protein 321, pseudogene"
25861,9.74E-01,9.28E-01,0.1738,-0.0908939,-0.01579859,106.39,WHRN,whirlin
7186,9.74E-01,9.28E-01,0.0484,0.0907672,0.004392,2081.01,TRAF2,TNF receptor associated factor 2
1497,9.74E-01,9.28E-01,0.0659,0.0907874,0.00598231,820.8,CTNS,"cystinosin, lysosomal cystine transporter"
222235,9.74E-01,9.28E-01,0.259,-0.0905795,-0.02346393,46.84,FBXL13,F-box and leucine rich repeat protein 13
641648,9.74E-01,9.28E-01,0.2911,-0.0905351,-0.02635085,39.8,SNORD87,"small nucleolar RNA, C/D box 87"
100286925,9.75E-01,9.28E-01,0.2008,-0.090187,-0.01811328,83.2,PPM1F-AS1,PPM1F antisense RNA 1
92797,9.75E-01,9.28E-01,0.1141,0.0900399,0.01027476,297.24,HELB,DNA helicase B
64083,9.75E-01,9.28E-01,0.033,-0.0898168,-0.00296211,6810.96,GOLPH3,golgi phosphoprotein 3
55732,9.75E-01,9.29E-01,0.0615,0.0897011,0.00552046,979.35,C1orf112,chromosome 1 open reading frame 112
9580,9.75E-01,9.29E-01,0.0676,-0.089398,-0.0060427,867.84,SOX13,SRY-box transcription factor 13
51352,9.75E-01,9.29E-01,0.2313,0.0895459,0.02071373,62.33,WT1-AS,WT1 antisense RNA
220002,9.75E-01,9.29E-01,0.0664,0.0894601,0.00594253,830.51,CYB561A3,cytochrome b561 family member A3
10130,9.75E-01,9.29E-01,0.0255,0.0891919,0.00227121,13734.42,PDIA6,protein disulfide isomerase family A member 6
22872,9.75E-01,9.29E-01,0.0353,-0.0887592,-0.00313079,4974.11,SEC31A,"SEC31 homolog A, COPII coat complex component"
150291,9.75E-01,9.29E-01,0.2214,-0.0884741,-0.01958963,66.71,MORC2-AS1,MORC2 antisense RNA 1
284348,9.75E-01,9.30E-01,0.2495,-0.0882924,-0.02203112,52.99,LYPD5,LY6/PLAUR domain containing 5
131601,9.76E-01,9.30E-01,0.0727,-0.0881078,-0.00640307,767.97,TPRA1,transmembrane protein adipocyte associated 1
80311,9.76E-01,9.30E-01,0.0567,0.0880216,0.00498851,1131.18,KLHL15,kelch like family member 15
51176,9.76E-01,9.30E-01,0.1278,-0.0879396,-0.01123648,211,LEF1,lymphoid enhancer binding factor 1
57763,9.76E-01,9.30E-01,0.1056,0.087796,0.00927137,293.77,ANKRA2,ankyrin repeat family A member 2
84798,9.76E-01,9.30E-01,0.0481,-0.0877609,-0.00422183,2122.05,C19orf48,multidrug resistance-related protein
